Fecha,Hora,Turno,Boquilla,Peso (g),Etapa
2024-11-21,06:10,mañana,1,3.3502,Post ML - Mermelada
2024-11-21,06:10,mañana,2,4.0069,Post ML - Mermelada
2024-11-21,06:10,mañana,3,3.3759,Post ML - Mermelada
2024-11-21,06:10,mañana,4,3.4492,Post ML - Mermelada
2024-11-21,06:10,mañana,5,3.6847,Post ML - Mermelada
2024-11-21,06:10,mañana,6,4.2672,Post ML - Mermelada
2024-11-21,06:10,mañana,7,3.8197,Post ML - Mermelada
2024-11-21,06:10,mañana,8,3.6369,Post ML - Mermelada
2024-11-21,06:10,mañana,9,4.0289,Post ML - Mermelada
2024-11-21,06:10,mañana,10,3.3577,Post ML - Mermelada
2024-11-21,06:10,mañana,11,4.2401,Post ML - Mermelada
2024-11-21,06:10,mañana,12,4.6336,Post ML - Mermelada
2024-11-21,06:10,mañana,13,3.9556,Post ML - Mermelada
2024-11-21,06:10,mañana,14,3.7699,Post ML - Mermelada
2024-11-21,06:10,mañana,15,4.0408,Post ML - Mermelada
2024-11-21,06:10,mañana,16,2.6922,Post ML - Mermelada
2024-11-21,06:20,mañana,1,4.3006,Post ML - Mermelada
2024-11-21,06:20,mañana,2,5.7371,Post ML - Mermelada
2024-11-21,06:20,mañana,3,3.9313,Post ML - Mermelada
2024-11-21,06:20,mañana,4,3.9333,Post ML - Mermelada
2024-11-21,06:20,mañana,5,4.4164,Post ML - Mermelada
2024-11-21,06:20,mañana,6,4.9214,Post ML - Mermelada
2024-11-21,06:20,mañana,7,4.546,Post ML - Mermelada
2024-11-21,06:20,mañana,8,2.7929,Post ML - Mermelada
2024-11-21,06:20,mañana,9,4.3155,Post ML - Mermelada
2024-11-21,06:20,mañana,10,5.4403,Post ML - Mermelada
2024-11-21,06:20,mañana,11,4.3486,Post ML - Mermelada
2024-11-21,06:20,mañana,12,3.3534,Post ML - Mermelada
2024-11-21,06:20,mañana,13,4.1578,Post ML - Mermelada
2024-11-21,06:20,mañana,14,3.1843,Post ML - Mermelada
2024-11-21,06:20,mañana,15,4.5028,Post ML - Mermelada
2024-11-21,06:20,mañana,16,3.2568,Post ML - Mermelada
2024-11-21,06:30,mañana,1,4.0416,Post ML - Mermelada
2024-11-21,06:30,mañana,2,3.5196,Post ML - Mermelada
2024-11-21,06:30,mañana,3,3.694,Post ML - Mermelada
2024-11-21,06:30,mañana,4,4.8322,Post ML - Mermelada
2024-11-21,06:30,mañana,5,4.0579,Post ML - Mermelada
2024-11-21,06:30,mañana,6,3.6868,Post ML - Mermelada
2024-11-21,06:30,mañana,7,3.3587,Post ML - Mermelada
2024-11-21,06:30,mañana,8,2.9518,Post ML - Mermelada
2024-11-21,06:30,mañana,9,3.2993,Post ML - Mermelada
2024-11-21,06:30,mañana,10,4.0627,Post ML - Mermelada
2024-11-21,06:30,mañana,11,4.5489,Post ML - Mermelada
2024-11-21,06:30,mañana,12,3.6862,Post ML - Mermelada
2024-11-21,06:30,mañana,13,4.8795,Post ML - Mermelada
2024-11-21,06:30,mañana,14,3.4903,Post ML - Mermelada
2024-11-21,06:30,mañana,15,3.712,Post ML - Mermelada
2024-11-21,06:30,mañana,16,3.1917,Post ML - Mermelada
2024-11-21,06:40,mañana,1,4.5548,Post ML - Mermelada
2024-11-21,06:40,mañana,2,5.1746,Post ML - Mermelada
2024-11-21,06:40,mañana,3,3.0134,Post ML - Mermelada
2024-11-21,06:40,mañana,4,3.8061,Post ML - Mermelada
2024-11-21,06:40,mañana,5,4.7083,Post ML - Mermelada
2024-11-21,06:40,mañana,6,3.1897,Post ML - Mermelada
2024-11-21,06:40,mañana,7,4.3173,Post ML - Mermelada
2024-11-21,06:40,mañana,8,4.684,Post ML - Mermelada
2024-11-21,06:40,mañana,9,4.0438,Post ML - Mermelada
2024-11-21,06:40,mañana,10,4.3081,Post ML - Mermelada
2024-11-21,06:40,mañana,11,4.9861,Post ML - Mermelada
2024-11-21,06:40,mañana,12,5.0911,Post ML - Mermelada
2024-11-21,06:40,mañana,13,3.9653,Post ML - Mermelada
2024-11-21,06:40,mañana,14,3.5908,Post ML - Mermelada
2024-11-21,06:40,mañana,15,3.3454,Post ML - Mermelada
2024-11-21,06:40,mañana,16,4.2743,Post ML - Mermelada
2024-11-21,06:50,mañana,1,3.2318,Post ML - Mermelada
2024-11-21,06:50,mañana,2,3.8586,Post ML - Mermelada
2024-11-21,06:50,mañana,3,4.0575,Post ML - Mermelada
2024-11-21,06:50,mañana,4,3.7183,Post ML - Mermelada
2024-11-21,06:50,mañana,5,4.1567,Post ML - Mermelada
2024-11-21,06:50,mañana,6,5.4361,Post ML - Mermelada
2024-11-21,06:50,mañana,7,3.9319,Post ML - Mermelada
2024-11-21,06:50,mañana,8,3.7562,Post ML - Mermelada
2024-11-21,06:50,mañana,9,4.5686,Post ML - Mermelada
2024-11-21,06:50,mañana,10,4.1342,Post ML - Mermelada
2024-11-21,06:50,mañana,11,4.806,Post ML - Mermelada
2024-11-21,06:50,mañana,12,4.0922,Post ML - Mermelada
2024-11-21,06:50,mañana,13,3.8609,Post ML - Mermelada
2024-11-21,06:50,mañana,14,2.9111,Post ML - Mermelada
2024-11-21,06:50,mañana,15,2.9692,Post ML - Mermelada
2024-11-21,06:50,mañana,16,2.7937,Post ML - Mermelada
2024-11-21,07:00,mañana,1,4.2124,Post ML - Mermelada
2024-11-21,07:00,mañana,2,3.2371,Post ML - Mermelada
2024-11-21,07:00,mañana,3,4.7031,Post ML - Mermelada
2024-11-21,07:00,mañana,4,4.0169,Post ML - Mermelada
2024-11-21,07:00,mañana,5,3.8633,Post ML - Mermelada
2024-11-21,07:00,mañana,6,3.5274,Post ML - Mermelada
2024-11-21,07:00,mañana,7,4.3485,Post ML - Mermelada
2024-11-21,07:00,mañana,8,3.5495,Post ML - Mermelada
2024-11-21,07:00,mañana,9,3.4482,Post ML - Mermelada
2024-11-21,07:00,mañana,10,4.6655,Post ML - Mermelada
2024-11-21,07:00,mañana,11,4.1986,Post ML - Mermelada
2024-11-21,07:00,mañana,12,3.8684,Post ML - Mermelada
2024-11-21,07:00,mañana,13,4.3592,Post ML - Mermelada
2024-11-21,07:00,mañana,14,3.8849,Post ML - Mermelada
2024-11-21,07:00,mañana,15,4.0459,Post ML - Mermelada
2024-11-21,07:00,mañana,16,3.33,Post ML - Mermelada
2024-11-21,07:10,mañana,1,5.1594,Post ML - Mermelada
2024-11-21,07:10,mañana,2,3.6754,Post ML - Mermelada
2024-11-21,07:10,mañana,3,4.8714,Post ML - Mermelada
2024-11-21,07:10,mañana,4,3.8942,Post ML - Mermelada
2024-11-21,07:10,mañana,5,4.452,Post ML - Mermelada
2024-11-21,07:10,mañana,6,4.4112,Post ML - Mermelada
2024-11-21,07:10,mañana,7,4.6422,Post ML - Mermelada
2024-11-21,07:10,mañana,8,3.5293,Post ML - Mermelada
2024-11-21,07:10,mañana,9,4.6024,Post ML - Mermelada
2024-11-21,07:10,mañana,10,5.034,Post ML - Mermelada
2024-11-21,07:10,mañana,11,3.8551,Post ML - Mermelada
2024-11-21,07:10,mañana,12,4.0194,Post ML - Mermelada
2024-11-21,07:10,mañana,13,3.7069,Post ML - Mermelada
2024-11-21,07:10,mañana,14,3.6918,Post ML - Mermelada
2024-11-21,07:10,mañana,15,4.7601,Post ML - Mermelada
2024-11-21,07:10,mañana,16,3.2314,Post ML - Mermelada
2024-11-21,07:20,mañana,1,3.4724,Post ML - Mermelada
2024-11-21,07:20,mañana,2,4.9021,Post ML - Mermelada
2024-11-21,07:20,mañana,3,4.3497,Post ML - Mermelada
2024-11-21,07:20,mañana,4,5.1874,Post ML - Mermelada
2024-11-21,07:20,mañana,5,3.7478,Post ML - Mermelada
2024-11-21,07:20,mañana,6,4.0707,Post ML - Mermelada
2024-11-21,07:20,mañana,7,3.63,Post ML - Mermelada
2024-11-21,07:20,mañana,8,4.0802,Post ML - Mermelada
2024-11-21,07:20,mañana,9,3.0065,Post ML - Mermelada
2024-11-21,07:20,mañana,10,4.3836,Post ML - Mermelada
2024-11-21,07:20,mañana,11,4.1811,Post ML - Mermelada
2024-11-21,07:20,mañana,12,3.9678,Post ML - Mermelada
2024-11-21,07:20,mañana,13,3.7814,Post ML - Mermelada
2024-11-21,07:20,mañana,14,3.394,Post ML - Mermelada
2024-11-21,07:20,mañana,15,4.2312,Post ML - Mermelada
2024-11-21,07:20,mañana,16,3.1435,Post ML - Mermelada
2024-11-21,07:30,mañana,1,4.2867,Post ML - Mermelada
2024-11-21,07:30,mañana,2,5.1617,Post ML - Mermelada
2024-11-21,07:30,mañana,3,4.8319,Post ML - Mermelada
2024-11-21,07:30,mañana,4,3.1571,Post ML - Mermelada
2024-11-21,07:30,mañana,5,3.6994,Post ML - Mermelada
2024-11-21,07:30,mañana,6,4.236,Post ML - Mermelada
2024-11-21,07:30,mañana,7,3.9606,Post ML - Mermelada
2024-11-21,07:30,mañana,8,3.2163,Post ML - Mermelada
2024-11-21,07:30,mañana,9,4.2158,Post ML - Mermelada
2024-11-21,07:30,mañana,10,3.9944,Post ML - Mermelada
2024-11-21,07:30,mañana,11,5.072,Post ML - Mermelada
2024-11-21,07:30,mañana,12,3.8582,Post ML - Mermelada
2024-11-21,07:30,mañana,13,4.6541,Post ML - Mermelada
2024-11-21,07:30,mañana,14,3.1917,Post ML - Mermelada
2024-11-21,07:30,mañana,15,3.2873,Post ML - Mermelada
2024-11-21,07:30,mañana,16,4.1399,Post ML - Mermelada
2024-11-21,14:00,tarde,1,4.6869,Post ML - Mermelada
2024-11-21,14:00,tarde,2,3.5439,Post ML - Mermelada
2024-11-21,14:00,tarde,3,4.0935,Post ML - Mermelada
2024-11-21,14:00,tarde,4,3.3063,Post ML - Mermelada
2024-11-21,14:00,tarde,5,3.9785,Post ML - Mermelada
2024-11-21,14:00,tarde,6,4.5487,Post ML - Mermelada
2024-11-21,14:00,tarde,7,3.8364,Post ML - Mermelada
2024-11-21,14:00,tarde,8,3.9405,Post ML - Mermelada
2024-11-21,14:00,tarde,9,3.4473,Post ML - Mermelada
2024-11-21,14:00,tarde,10,3.7169,Post ML - Mermelada
2024-11-21,14:00,tarde,11,5.0645,Post ML - Mermelada
2024-11-21,14:00,tarde,12,4.1208,Post ML - Mermelada
2024-11-21,14:00,tarde,13,3.5187,Post ML - Mermelada
2024-11-21,14:00,tarde,14,3.7866,Post ML - Mermelada
2024-11-21,14:00,tarde,15,3.058,Post ML - Mermelada
2024-11-21,14:00,tarde,16,3.3013,Post ML - Mermelada
2024-11-21,14:10,tarde,1,4.8418,Post ML - Mermelada
2024-11-21,14:10,tarde,2,4.0002,Post ML - Mermelada
2024-11-21,14:10,tarde,3,5.1388,Post ML - Mermelada
2024-11-21,14:10,tarde,4,4.0266,Post ML - Mermelada
2024-11-21,14:10,tarde,5,4.0599,Post ML - Mermelada
2024-11-21,14:10,tarde,6,4.4389,Post ML - Mermelada
2024-11-21,14:10,tarde,7,2.5834,Post ML - Mermelada
2024-11-21,14:10,tarde,8,4.1948,Post ML - Mermelada
2024-11-21,14:10,tarde,9,4.0526,Post ML - Mermelada
2024-11-21,14:10,tarde,10,4.9122,Post ML - Mermelada
2024-11-21,14:10,tarde,11,4.6202,Post ML - Mermelada
2024-11-21,14:10,tarde,12,3.4451,Post ML - Mermelada
2024-11-21,14:10,tarde,13,4.7756,Post ML - Mermelada
2024-11-21,14:10,tarde,14,3.8151,Post ML - Mermelada
2024-11-21,14:10,tarde,15,3.4306,Post ML - Mermelada
2024-11-21,14:10,tarde,16,3.939,Post ML - Mermelada
2024-11-21,14:20,tarde,1,3.9664,Post ML - Mermelada
2024-11-21,14:20,tarde,2,4.9415,Post ML - Mermelada
2024-11-21,14:20,tarde,3,4.2707,Post ML - Mermelada
2024-11-21,14:20,tarde,4,4.1952,Post ML - Mermelada
2024-11-21,14:20,tarde,5,4.5844,Post ML - Mermelada
2024-11-21,14:20,tarde,6,4.692,Post ML - Mermelada
2024-11-21,14:20,tarde,7,4.5188,Post ML - Mermelada
2024-11-21,14:20,tarde,8,4.8749,Post ML - Mermelada
2024-11-21,14:20,tarde,9,4.4209,Post ML - Mermelada
2024-11-21,14:20,tarde,10,4.1739,Post ML - Mermelada
2024-11-21,14:20,tarde,11,4.7739,Post ML - Mermelada
2024-11-21,14:20,tarde,12,4.0291,Post ML - Mermelada
2024-11-21,14:20,tarde,13,4.0986,Post ML - Mermelada
2024-11-21,14:20,tarde,14,4.8928,Post ML - Mermelada
2024-11-21,14:20,tarde,15,4.7887,Post ML - Mermelada
2024-11-21,14:20,tarde,16,3.8309,Post ML - Mermelada
2024-11-21,14:30,tarde,1,3.826,Post ML - Mermelada
2024-11-21,14:30,tarde,2,4.8994,Post ML - Mermelada
2024-11-21,14:30,tarde,3,4.5282,Post ML - Mermelada
2024-11-21,14:30,tarde,4,4.2567,Post ML - Mermelada
2024-11-21,14:30,tarde,5,3.8998,Post ML - Mermelada
2024-11-21,14:30,tarde,6,4.2658,Post ML - Mermelada
2024-11-21,14:30,tarde,7,4.0678,Post ML - Mermelada
2024-11-21,14:30,tarde,8,3.708,Post ML - Mermelada
2024-11-21,14:30,tarde,9,4.1523,Post ML - Mermelada
2024-11-21,14:30,tarde,10,4.2286,Post ML - Mermelada
2024-11-21,14:30,tarde,11,3.8698,Post ML - Mermelada
2024-11-21,14:30,tarde,12,4.5861,Post ML - Mermelada
2024-11-21,14:30,tarde,13,4.8017,Post ML - Mermelada
2024-11-21,14:30,tarde,14,4.4844,Post ML - Mermelada
2024-11-21,14:30,tarde,15,3.7683,Post ML - Mermelada
2024-11-21,14:30,tarde,16,4.2331,Post ML - Mermelada
2024-11-21,14:40,tarde,1,4.1237,Post ML - Mermelada
2024-11-21,14:40,tarde,2,3.388,Post ML - Mermelada
2024-11-21,14:40,tarde,3,4.4567,Post ML - Mermelada
2024-11-21,14:40,tarde,4,4.1618,Post ML - Mermelada
2024-11-21,14:40,tarde,5,5.5324,Post ML - Mermelada
2024-11-21,14:40,tarde,6,4.8961,Post ML - Mermelada
2024-11-21,14:40,tarde,7,4.4782,Post ML - Mermelada
2024-11-21,14:40,tarde,8,4.2195,Post ML - Mermelada
2024-11-21,14:40,tarde,9,4.1717,Post ML - Mermelada
2024-11-21,14:40,tarde,10,3.5179,Post ML - Mermelada
2024-11-21,14:40,tarde,11,3.1062,Post ML - Mermelada
2024-11-21,14:40,tarde,12,3.5914,Post ML - Mermelada
2024-11-21,14:40,tarde,13,4.0533,Post ML - Mermelada
2024-11-21,14:40,tarde,14,2.8139,Post ML - Mermelada
2024-11-21,14:40,tarde,15,3.6242,Post ML - Mermelada
2024-11-21,14:40,tarde,16,3.7049,Post ML - Mermelada
2024-11-21,14:50,tarde,1,3.9594,Post ML - Mermelada
2024-11-21,14:50,tarde,2,3.7094,Post ML - Mermelada
2024-11-21,14:50,tarde,3,3.8888,Post ML - Mermelada
2024-11-21,14:50,tarde,4,5.0454,Post ML - Mermelada
2024-11-21,14:50,tarde,5,4.4508,Post ML - Mermelada
2024-11-21,14:50,tarde,6,3.7662,Post ML - Mermelada
2024-11-21,14:50,tarde,7,4.0417,Post ML - Mermelada
2024-11-21,14:50,tarde,8,4.0641,Post ML - Mermelada
2024-11-21,14:50,tarde,9,3.6499,Post ML - Mermelada
2024-11-21,14:50,tarde,10,3.6493,Post ML - Mermelada
2024-11-21,14:50,tarde,11,4.6459,Post ML - Mermelada
2024-11-21,14:50,tarde,12,3.8449,Post ML - Mermelada
2024-11-21,14:50,tarde,13,3.467,Post ML - Mermelada
2024-11-21,14:50,tarde,14,3.9342,Post ML - Mermelada
2024-11-21,14:50,tarde,15,3.9802,Post ML - Mermelada
2024-11-21,14:50,tarde,16,2.7968,Post ML - Mermelada
2024-11-21,15:00,tarde,1,4.0572,Post ML - Mermelada
2024-11-21,15:00,tarde,2,4.5661,Post ML - Mermelada
2024-11-21,15:00,tarde,3,4.3327,Post ML - Mermelada
2024-11-21,15:00,tarde,4,5.3287,Post ML - Mermelada
2024-11-21,15:00,tarde,5,4.7806,Post ML - Mermelada
2024-11-21,15:00,tarde,6,4.8914,Post ML - Mermelada
2024-11-21,15:00,tarde,7,5.648,Post ML - Mermelada
2024-11-21,15:00,tarde,8,4.5046,Post ML - Mermelada
2024-11-21,15:00,tarde,9,4.1713,Post ML - Mermelada
2024-11-21,15:00,tarde,10,4.6253,Post ML - Mermelada
2024-11-21,15:00,tarde,11,3.7668,Post ML - Mermelada
2024-11-21,15:00,tarde,12,4.1403,Post ML - Mermelada
2024-11-21,15:00,tarde,13,3.7173,Post ML - Mermelada
2024-11-21,15:00,tarde,14,4.1738,Post ML - Mermelada
2024-11-21,15:00,tarde,15,3.5663,Post ML - Mermelada
2024-11-21,15:00,tarde,16,3.4736,Post ML - Mermelada
2024-11-21,15:10,tarde,1,4.3115,Post ML - Mermelada
2024-11-21,15:10,tarde,2,4.0029,Post ML - Mermelada
2024-11-21,15:10,tarde,3,3.0006,Post ML - Mermelada
2024-11-21,15:10,tarde,4,3.2649,Post ML - Mermelada
2024-11-21,15:10,tarde,5,3.4375,Post ML - Mermelada
2024-11-21,15:10,tarde,6,3.5855,Post ML - Mermelada
2024-11-21,15:10,tarde,7,4.3121,Post ML - Mermelada
2024-11-21,15:10,tarde,8,4.2026,Post ML - Mermelada
2024-11-21,15:10,tarde,9,4.6766,Post ML - Mermelada
2024-11-21,15:10,tarde,10,4.5016,Post ML - Mermelada
2024-11-21,15:10,tarde,11,4.6803,Post ML - Mermelada
2024-11-21,15:10,tarde,12,4.4207,Post ML - Mermelada
2024-11-21,15:10,tarde,13,4.1974,Post ML - Mermelada
2024-11-21,15:10,tarde,14,4.5548,Post ML - Mermelada
2024-11-21,15:10,tarde,15,4.4111,Post ML - Mermelada
2024-11-21,15:10,tarde,16,4.0332,Post ML - Mermelada
2024-11-21,15:20,tarde,1,4.7918,Post ML - Mermelada
2024-11-21,15:20,tarde,2,2.7664,Post ML - Mermelada
2024-11-21,15:20,tarde,3,3.9173,Post ML - Mermelada
2024-11-21,15:20,tarde,4,3.9088,Post ML - Mermelada
2024-11-21,15:20,tarde,5,4.7255,Post ML - Mermelada
2024-11-21,15:20,tarde,6,4.96,Post ML - Mermelada
2024-11-21,15:20,tarde,7,3.2679,Post ML - Mermelada
2024-11-21,15:20,tarde,8,4.8703,Post ML - Mermelada
2024-11-21,15:20,tarde,9,3.424,Post ML - Mermelada
2024-11-21,15:20,tarde,10,3.4409,Post ML - Mermelada
2024-11-21,15:20,tarde,11,3.9488,Post ML - Mermelada
2024-11-21,15:20,tarde,12,3.9018,Post ML - Mermelada
2024-11-21,15:20,tarde,13,3.2073,Post ML - Mermelada
2024-11-21,15:20,tarde,14,4.3106,Post ML - Mermelada
2024-11-21,15:20,tarde,15,4.282,Post ML - Mermelada
2024-11-21,15:20,tarde,16,4.39,Post ML - Mermelada
2024-11-21,15:30,tarde,1,3.8373,Post ML - Mermelada
2024-11-21,15:30,tarde,2,4.0578,Post ML - Mermelada
2024-11-21,15:30,tarde,3,4.063,Post ML - Mermelada
2024-11-21,15:30,tarde,4,5.0253,Post ML - Mermelada
2024-11-21,15:30,tarde,5,2.4928,Post ML - Mermelada
2024-11-21,15:30,tarde,6,3.5441,Post ML - Mermelada
2024-11-21,15:30,tarde,7,4.0831,Post ML - Mermelada
2024-11-21,15:30,tarde,8,3.4721,Post ML - Mermelada
2024-11-21,15:30,tarde,9,3.9353,Post ML - Mermelada
2024-11-21,15:30,tarde,10,4.0094,Post ML - Mermelada
2024-11-21,15:30,tarde,11,3.7117,Post ML - Mermelada
2024-11-21,15:30,tarde,12,4.1161,Post ML - Mermelada
2024-11-21,15:30,tarde,13,4.4318,Post ML - Mermelada
2024-11-21,15:30,tarde,14,3.8293,Post ML - Mermelada
2024-11-21,15:30,tarde,15,3.6732,Post ML - Mermelada
2024-11-21,15:30,tarde,16,3.7479,Post ML - Mermelada
2024-11-21,22:00,noche,1,3.9958,Post ML - Mermelada
2024-11-21,22:00,noche,2,3.0254,Post ML - Mermelada
2024-11-21,22:00,noche,3,4.2585,Post ML - Mermelada
2024-11-21,22:00,noche,4,3.7474,Post ML - Mermelada
2024-11-21,22:00,noche,5,4.7065,Post ML - Mermelada
2024-11-21,22:00,noche,6,4.331,Post ML - Mermelada
2024-11-21,22:00,noche,7,4.6552,Post ML - Mermelada
2024-11-21,22:00,noche,8,3.4338,Post ML - Mermelada
2024-11-21,22:00,noche,9,3.792,Post ML - Mermelada
2024-11-21,22:00,noche,10,3.3042,Post ML - Mermelada
2024-11-21,22:00,noche,11,3.6051,Post ML - Mermelada
2024-11-21,22:00,noche,12,4.7012,Post ML - Mermelada
2024-11-21,22:00,noche,13,4.833,Post ML - Mermelada
2024-11-21,22:00,noche,14,3.2563,Post ML - Mermelada
2024-11-21,22:00,noche,15,3.5936,Post ML - Mermelada
2024-11-21,22:00,noche,16,3.7199,Post ML - Mermelada
2024-11-21,22:10,noche,1,4.3279,Post ML - Mermelada
2024-11-21,22:10,noche,2,3.0145,Post ML - Mermelada
2024-11-21,22:10,noche,3,3.1023,Post ML - Mermelada
2024-11-21,22:10,noche,4,4.2742,Post ML - Mermelada
2024-11-21,22:10,noche,5,2.9085,Post ML - Mermelada
2024-11-21,22:10,noche,6,3.7498,Post ML - Mermelada
2024-11-21,22:10,noche,7,4.0908,Post ML - Mermelada
2024-11-21,22:10,noche,8,4.2328,Post ML - Mermelada
2024-11-21,22:10,noche,9,3.9206,Post ML - Mermelada
2024-11-21,22:10,noche,10,3.7952,Post ML - Mermelada
2024-11-21,22:10,noche,11,4.473,Post ML - Mermelada
2024-11-21,22:10,noche,12,4.1597,Post ML - Mermelada
2024-11-21,22:10,noche,13,3.6377,Post ML - Mermelada
2024-11-21,22:10,noche,14,3.9005,Post ML - Mermelada
2024-11-21,22:10,noche,15,4.046,Post ML - Mermelada
2024-11-21,22:10,noche,16,4.6645,Post ML - Mermelada
2024-11-21,22:20,noche,1,4.4403,Post ML - Mermelada
2024-11-21,22:20,noche,2,4.6802,Post ML - Mermelada
2024-11-21,22:20,noche,3,3.6581,Post ML - Mermelada
2024-11-21,22:20,noche,4,3.7065,Post ML - Mermelada
2024-11-21,22:20,noche,5,3.8682,Post ML - Mermelada
2024-11-21,22:20,noche,6,3.9196,Post ML - Mermelada
2024-11-21,22:20,noche,7,3.4355,Post ML - Mermelada
2024-11-21,22:20,noche,8,4.7089,Post ML - Mermelada
2024-11-21,22:20,noche,9,4.4947,Post ML - Mermelada
2024-11-21,22:20,noche,10,3.8288,Post ML - Mermelada
2024-11-21,22:20,noche,11,4.3594,Post ML - Mermelada
2024-11-21,22:20,noche,12,4.1248,Post ML - Mermelada
2024-11-21,22:20,noche,13,4.4031,Post ML - Mermelada
2024-11-21,22:20,noche,14,3.1498,Post ML - Mermelada
2024-11-21,22:20,noche,15,3.7617,Post ML - Mermelada
2024-11-21,22:20,noche,16,3.7294,Post ML - Mermelada
2024-11-21,22:30,noche,1,4.3492,Post ML - Mermelada
2024-11-21,22:30,noche,2,3.6481,Post ML - Mermelada
2024-11-21,22:30,noche,3,2.6,Post ML - Mermelada
2024-11-21,22:30,noche,4,3.3942,Post ML - Mermelada
2024-11-21,22:30,noche,5,3.9658,Post ML - Mermelada
2024-11-21,22:30,noche,6,4.0358,Post ML - Mermelada
2024-11-21,22:30,noche,7,4.9429,Post ML - Mermelada
2024-11-21,22:30,noche,8,4.3263,Post ML - Mermelada
2024-11-21,22:30,noche,9,4.0457,Post ML - Mermelada
2024-11-21,22:30,noche,10,3.9819,Post ML - Mermelada
2024-11-21,22:30,noche,11,4.6183,Post ML - Mermelada
2024-11-21,22:30,noche,12,3.6695,Post ML - Mermelada
2024-11-21,22:30,noche,13,3.9214,Post ML - Mermelada
2024-11-21,22:30,noche,14,3.2883,Post ML - Mermelada
2024-11-21,22:30,noche,15,4.6028,Post ML - Mermelada
2024-11-21,22:30,noche,16,3.9666,Post ML - Mermelada
2024-11-21,22:40,noche,1,3.6038,Post ML - Mermelada
2024-11-21,22:40,noche,2,3.9359,Post ML - Mermelada
2024-11-21,22:40,noche,3,4.2854,Post ML - Mermelada
2024-11-21,22:40,noche,4,3.8596,Post ML - Mermelada
2024-11-21,22:40,noche,5,3.7007,Post ML - Mermelada
2024-11-21,22:40,noche,6,3.6336,Post ML - Mermelada
2024-11-21,22:40,noche,7,4.1898,Post ML - Mermelada
2024-11-21,22:40,noche,8,3.7995,Post ML - Mermelada
2024-11-21,22:40,noche,9,3.7459,Post ML - Mermelada
2024-11-21,22:40,noche,10,3.2518,Post ML - Mermelada
2024-11-21,22:40,noche,11,4.0435,Post ML - Mermelada
2024-11-21,22:40,noche,12,3.8985,Post ML - Mermelada
2024-11-21,22:40,noche,13,3.8199,Post ML - Mermelada
2024-11-21,22:40,noche,14,3.988,Post ML - Mermelada
2024-11-21,22:40,noche,15,4.2421,Post ML - Mermelada
2024-11-21,22:40,noche,16,4.1293,Post ML - Mermelada
2024-11-21,22:50,noche,1,4.3095,Post ML - Mermelada
2024-11-21,22:50,noche,2,3.8652,Post ML - Mermelada
2024-11-21,22:50,noche,3,3.6825,Post ML - Mermelada
2024-11-21,22:50,noche,4,3.4154,Post ML - Mermelada
2024-11-21,22:50,noche,5,3.6678,Post ML - Mermelada
2024-11-21,22:50,noche,6,4.011,Post ML - Mermelada
2024-11-21,22:50,noche,7,3.5597,Post ML - Mermelada
2024-11-21,22:50,noche,8,4.0538,Post ML - Mermelada
2024-11-21,22:50,noche,9,3.4593,Post ML - Mermelada
2024-11-21,22:50,noche,10,3.0698,Post ML - Mermelada
2024-11-21,22:50,noche,11,4.4589,Post ML - Mermelada
2024-11-21,22:50,noche,12,3.7343,Post ML - Mermelada
2024-11-21,22:50,noche,13,3.5313,Post ML - Mermelada
2024-11-21,22:50,noche,14,3.2858,Post ML - Mermelada
2024-11-21,22:50,noche,15,4.0674,Post ML - Mermelada
2024-11-21,22:50,noche,16,4.4838,Post ML - Mermelada
2024-11-21,23:00,noche,1,3.7743,Post ML - Mermelada
2024-11-21,23:00,noche,2,3.8793,Post ML - Mermelada
2024-11-21,23:00,noche,3,4.6001,Post ML - Mermelada
2024-11-21,23:00,noche,4,2.9862,Post ML - Mermelada
2024-11-21,23:00,noche,5,5.1014,Post ML - Mermelada
2024-11-21,23:00,noche,6,5.3687,Post ML - Mermelada
2024-11-21,23:00,noche,7,2.4845,Post ML - Mermelada
2024-11-21,23:00,noche,8,3.9454,Post ML - Mermelada
2024-11-21,23:00,noche,9,3.5974,Post ML - Mermelada
2024-11-21,23:00,noche,10,3.8517,Post ML - Mermelada
2024-11-21,23:00,noche,11,3.7657,Post ML - Mermelada
2024-11-21,23:00,noche,12,4.4546,Post ML - Mermelada
2024-11-21,23:00,noche,13,3.937,Post ML - Mermelada
2024-11-21,23:00,noche,14,3.3852,Post ML - Mermelada
2024-11-21,23:00,noche,15,3.7474,Post ML - Mermelada
2024-11-21,23:00,noche,16,4.031,Post ML - Mermelada
2024-11-21,23:10,noche,1,3.3371,Post ML - Mermelada
2024-11-21,23:10,noche,2,3.0781,Post ML - Mermelada
2024-11-21,23:10,noche,3,5.1159,Post ML - Mermelada
2024-11-21,23:10,noche,4,3.6402,Post ML - Mermelada
2024-11-21,23:10,noche,5,3.9231,Post ML - Mermelada
2024-11-21,23:10,noche,6,3.7772,Post ML - Mermelada
2024-11-21,23:10,noche,7,4.3069,Post ML - Mermelada
2024-11-21,23:10,noche,8,4.9928,Post ML - Mermelada
2024-11-21,23:10,noche,9,4.3248,Post ML - Mermelada
2024-11-21,23:10,noche,10,3.1497,Post ML - Mermelada
2024-11-21,23:10,noche,11,3.2249,Post ML - Mermelada
2024-11-21,23:10,noche,12,3.7766,Post ML - Mermelada
