Fecha,Hora,Turno,Boquilla,Peso (g),Etapa
2024-11-22,07:30,mañana,5,3.5499,Post ML - Crema
2024-11-22,07:30,mañana,6,4.8653,Post ML - Crema
2024-11-22,07:30,mañana,7,4.2457,Post ML - Crema
2024-11-22,07:30,mañana,8,4.9026,Post ML - Crema
2024-11-22,07:30,mañana,9,4.1954,Post ML - Crema
2024-11-22,07:30,mañana,10,4.2292,Post ML - Crema
2024-11-22,07:30,mañana,11,3.6696,Post ML - Crema
2024-11-22,07:30,mañana,12,4.6951,Post ML - Crema
2024-11-22,07:30,mañana,13,3.8446,Post ML - Crema
2024-11-22,07:30,mañana,14,3.9661,Post ML - Crema
2024-11-22,07:30,mañana,15,4.0855,Post ML - Crema
2024-11-22,07:30,mañana,16,4.0576,Post ML - Crema
2024-11-22,14:00,tarde,1,3.5418,Post ML - Crema
2024-11-22,14:00,tarde,2,4.309,Post ML - Crema
2024-11-22,14:00,tarde,3,4.8425,Post ML - Crema
2024-11-22,14:00,tarde,4,4.2323,Post ML - Crema
2024-11-22,14:00,tarde,5,4.3121,Post ML - Crema
2024-11-22,14:00,tarde,6,4.5135,Post ML - Crema
2024-11-22,14:00,tarde,7,4.3635,Post ML - Crema
2024-11-22,14:00,tarde,8,3.8931,Post ML - Crema
2024-11-22,14:00,tarde,9,4.4101,Post ML - Crema
2024-11-22,14:00,tarde,10,4.9459,Post ML - Crema
2024-11-22,14:00,tarde,11,3.8824,Post ML - Crema
2024-11-22,14:00,tarde,12,4.2343,Post ML - Crema
2024-11-22,14:00,tarde,13,3.7106,Post ML - Crema
2024-11-22,14:00,tarde,14,4.8201,Post ML - Crema
2024-11-22,14:00,tarde,15,4.1619,Post ML - Crema
2024-11-22,14:00,tarde,16,3.7078,Post ML - Crema
2024-11-22,14:10,tarde,1,4.477,Post ML - Crema
2024-11-22,14:10,tarde,2,3.8031,Post ML - Crema
2024-11-22,14:10,tarde,3,3.8916,Post ML - Crema
2024-11-22,14:10,tarde,4,3.6697,Post ML - Crema
2024-11-22,14:10,tarde,5,3.8743,Post ML - Crema
2024-11-22,14:10,tarde,6,5.1348,Post ML - Crema
2024-11-22,14:10,tarde,7,4.0478,Post ML - Crema
2024-11-22,14:10,tarde,8,4.6714,Post ML - Crema
2024-11-22,14:10,tarde,9,3.9941,Post ML - Crema
2024-11-22,14:10,tarde,10,4.824,Post ML - Crema
2024-11-22,14:10,tarde,11,3.8954,Post ML - Crema
2024-11-22,14:10,tarde,12,4.4494,Post ML - Crema
2024-11-22,14:10,tarde,13,4.4565,Post ML - Crema
2024-11-22,14:10,tarde,14,5.5267,Post ML - Crema
2024-11-22,14:10,tarde,15,4.519,Post ML - Crema
2024-11-22,14:10,tarde,16,3.8322,Post ML - Crema
2024-11-22,14:20,tarde,1,4.7852,Post ML - Crema
2024-11-22,14:20,tarde,2,5.5409,Post ML - Crema
2024-11-22,14:20,tarde,3,3.5816,Post ML - Crema
2024-11-22,14:20,tarde,4,3.9909,Post ML - Crema
2024-11-22,14:20,tarde,5,4.3058,Post ML - Crema
2024-11-22,14:20,tarde,6,4.2121,Post ML - Crema
2024-11-22,14:20,tarde,7,4.256,Post ML - Crema
2024-11-22,14:20,tarde,8,3.7508,Post ML - Crema
2024-11-22,14:20,tarde,9,5.1591,Post ML - Crema
2024-11-22,14:20,tarde,10,3.6892,Post ML - Crema
2024-11-22,14:20,tarde,11,4.3249,Post ML - Crema
2024-11-22,14:20,tarde,12,4.9728,Post ML - Crema
2024-11-22,14:20,tarde,13,4.4133,Post ML - Crema
2024-11-22,14:20,tarde,14,3.8413,Post ML - Crema
2024-11-22,14:20,tarde,15,3.5413,Post ML - Crema
2024-11-22,14:20,tarde,16,4.0077,Post ML - Crema
2024-11-22,14:30,tarde,1,4.0353,Post ML - Crema
2024-11-22,14:30,tarde,2,4.5357,Post ML - Crema
2024-11-22,14:30,tarde,3,3.7002,Post ML - Crema
2024-11-22,14:30,tarde,4,4.8518,Post ML - Crema
2024-11-22,14:30,tarde,5,4.4891,Post ML - Crema
2024-11-22,14:30,tarde,6,4.5277,Post ML - Crema
2024-11-22,14:30,tarde,7,5.1784,Post ML - Crema
2024-11-22,14:30,tarde,8,4.2013,Post ML - Crema
2024-11-22,14:30,tarde,9,4.0516,Post ML - Crema
2024-11-22,14:30,tarde,10,4.1442,Post ML - Crema
2024-11-22,14:30,tarde,11,4.3289,Post ML - Crema
2024-11-22,14:30,tarde,12,4.3817,Post ML - Crema
2024-11-22,14:30,tarde,13,3.997,Post ML - Crema
2024-11-22,14:30,tarde,14,3.3095,Post ML - Crema
2024-11-22,14:30,tarde,15,3.9305,Post ML - Crema
2024-11-22,14:30,tarde,16,4.293,Post ML - Crema
2024-11-22,14:40,tarde,1,4.4999,Post ML - Crema
2024-11-22,14:40,tarde,2,5.0528,Post ML - Crema
2024-11-22,14:40,tarde,3,5.4459,Post ML - Crema
2024-11-22,14:40,tarde,4,4.8239,Post ML - Crema
2024-11-22,14:40,tarde,5,5.1479,Post ML - Crema
2024-11-22,14:40,tarde,6,4.8277,Post ML - Crema
2024-11-22,14:40,tarde,7,5.3181,Post ML - Crema
2024-11-22,14:40,tarde,8,5.3914,Post ML - Crema
2024-11-22,14:40,tarde,9,4.9236,Post ML - Crema
2024-11-22,14:40,tarde,10,4.7963,Post ML - Crema
2024-11-22,14:40,tarde,11,4.3223,Post ML - Crema
2024-11-22,14:40,tarde,12,4.4075,Post ML - Crema
2024-11-22,14:40,tarde,13,4.2533,Post ML - Crema
2024-11-22,14:40,tarde,14,4.657,Post ML - Crema
2024-11-22,14:40,tarde,15,3.8517,Post ML - Crema
2024-11-22,14:40,tarde,16,4.0266,Post ML - Crema
2024-11-22,14:50,tarde,1,3.2043,Post ML - Crema
2024-11-22,14:50,tarde,2,5.325,Post ML - Crema
2024-11-22,14:50,tarde,3,4.3144,Post ML - Crema
2024-11-22,14:50,tarde,4,4.6659,Post ML - Crema
2024-11-22,14:50,tarde,5,5.187,Post ML - Crema
2024-11-22,14:50,tarde,6,4.5852,Post ML - Crema
2024-11-22,14:50,tarde,7,5.1801,Post ML - Crema
2024-11-22,14:50,tarde,8,3.7833,Post ML - Crema
2024-11-22,14:50,tarde,9,5.6756,Post ML - Crema
2024-11-22,14:50,tarde,10,4.9943,Post ML - Crema
2024-11-22,14:50,tarde,11,4.5378,Post ML - Crema
2024-11-22,14:50,tarde,12,5.17,Post ML - Crema
2024-11-22,14:50,tarde,13,3.8213,Post ML - Crema
2024-11-22,14:50,tarde,14,4.1933,Post ML - Crema
2024-11-22,14:50,tarde,15,4.921,Post ML - Crema
2024-11-22,14:50,tarde,16,3.2161,Post ML - Crema
2024-11-22,15:00,tarde,1,4.7204,Post ML - Crema
2024-11-22,15:00,tarde,2,4.7057,Post ML - Crema
2024-11-22,15:00,tarde,3,5.453,Post ML - Crema
2024-11-22,15:00,tarde,4,3.6059,Post ML - Crema
2024-11-22,15:00,tarde,5,5.266,Post ML - Crema
2024-11-22,15:00,tarde,6,4.1381,Post ML - Crema
2024-11-22,15:00,tarde,7,4.1966,Post ML - Crema
2024-11-22,15:00,tarde,8,3.7936,Post ML - Crema
2024-11-22,15:00,tarde,9,3.8633,Post ML - Crema
2024-11-22,15:00,tarde,10,4.6388,Post ML - Crema
2024-11-22,15:00,tarde,11,3.8506,Post ML - Crema
2024-11-22,15:00,tarde,12,4.8139,Post ML - Crema
2024-11-22,15:00,tarde,13,4.0843,Post ML - Crema
2024-11-22,15:00,tarde,14,3.7223,Post ML - Crema
2024-11-22,15:00,tarde,15,3.9468,Post ML - Crema
2024-11-22,15:00,tarde,16,4.2818,Post ML - Crema
2024-11-22,15:10,tarde,1,4.2848,Post ML - Crema
2024-11-22,15:10,tarde,2,4.4468,Post ML - Crema
2024-11-22,15:10,tarde,3,4.791,Post ML - Crema
2024-11-22,15:10,tarde,4,4.9919,Post ML - Crema
2024-11-22,15:10,tarde,5,4.2678,Post ML - Crema
2024-11-22,15:10,tarde,6,3.886,Post ML - Crema
2024-11-22,15:10,tarde,7,4.4686,Post ML - Crema
2024-11-22,15:10,tarde,8,4.6737,Post ML - Crema
2024-11-22,15:10,tarde,9,3.6694,Post ML - Crema
2024-11-22,15:10,tarde,10,3.9659,Post ML - Crema
2024-11-22,15:10,tarde,11,4.055,Post ML - Crema
2024-11-22,15:10,tarde,12,4.3209,Post ML - Crema
2024-11-22,15:10,tarde,13,4.0333,Post ML - Crema
2024-11-22,15:10,tarde,14,4.7007,Post ML - Crema
2024-11-22,15:10,tarde,15,3.4146,Post ML - Crema
2024-11-22,15:10,tarde,16,3.355,Post ML - Crema
2024-11-22,15:20,tarde,1,4.2554,Post ML - Crema
2024-11-22,15:20,tarde,2,4.3377,Post ML - Crema
2024-11-22,15:20,tarde,3,3.6726,Post ML - Crema
2024-11-22,15:20,tarde,4,4.1135,Post ML - Crema
2024-11-22,15:20,tarde,5,4.2205,Post ML - Crema
2024-11-22,15:20,tarde,6,4.2245,Post ML - Crema
2024-11-22,15:20,tarde,7,4.508,Post ML - Crema
2024-11-22,15:20,tarde,8,4.085,Post ML - Crema
2024-11-22,15:20,tarde,9,5.1975,Post ML - Crema
2024-11-22,15:20,tarde,10,4.6829,Post ML - Crema
2024-11-22,15:20,tarde,11,4.0093,Post ML - Crema
2024-11-22,15:20,tarde,12,4.4781,Post ML - Crema
2024-11-22,15:20,tarde,13,4.4935,Post ML - Crema
2024-11-22,15:20,tarde,14,4.9594,Post ML - Crema
2024-11-22,15:20,tarde,15,3.911,Post ML - Crema
2024-11-22,15:20,tarde,16,4.4901,Post ML - Crema
2024-11-22,15:30,tarde,1,4.4508,Post ML - Crema
2024-11-22,15:30,tarde,2,5.2046,Post ML - Crema
2024-11-22,15:30,tarde,3,5.1003,Post ML - Crema
2024-11-22,15:30,tarde,4,4.5314,Post ML - Crema
2024-11-22,15:30,tarde,5,4.2926,Post ML - Crema
2024-11-22,15:30,tarde,6,4.6924,Post ML - Crema
2024-11-22,15:30,tarde,7,4.3352,Post ML - Crema
2024-11-22,15:30,tarde,8,5.3028,Post ML - Crema
2024-11-22,15:30,tarde,9,4.4698,Post ML - Crema
2024-11-22,15:30,tarde,10,4.2181,Post ML - Crema
2024-11-22,15:30,tarde,11,4.19,Post ML - Crema
2024-11-22,15:30,tarde,12,3.7982,Post ML - Crema
2024-11-22,15:30,tarde,13,4.7184,Post ML - Crema
2024-11-22,15:30,tarde,14,3.9225,Post ML - Crema
2024-11-22,15:30,tarde,15,4.75,Post ML - Crema
2024-11-22,15:30,tarde,16,3.4937,Post ML - Crema
2024-11-22,22:00,noche,1,4.3662,Post ML - Crema
2024-11-22,22:00,noche,2,4.8981,Post ML - Crema
2024-11-22,22:00,noche,3,3.1808,Post ML - Crema
2024-11-22,22:00,noche,4,5.3495,Post ML - Crema
2024-11-22,22:00,noche,5,4.0789,Post ML - Crema
2024-11-22,22:00,noche,6,4.3734,Post ML - Crema
2024-11-22,22:00,noche,7,4.5972,Post ML - Crema
2024-11-22,22:00,noche,8,4.6776,Post ML - Crema
2024-11-22,22:00,noche,9,4.4424,Post ML - Crema
2024-11-22,22:00,noche,10,4.8186,Post ML - Crema
2024-11-22,22:00,noche,11,4.5699,Post ML - Crema
2024-11-22,22:00,noche,12,5.2157,Post ML - Crema
2024-11-22,22:00,noche,13,4.5716,Post ML - Crema
2024-11-22,22:00,noche,14,5.2152,Post ML - Crema
2024-11-22,22:00,noche,15,4.5301,Post ML - Crema
2024-11-22,22:00,noche,16,3.1257,Post ML - Crema
2024-11-22,22:10,noche,1,5.6578,Post ML - Crema
2024-11-22,22:10,noche,2,4.0013,Post ML - Crema
2024-11-22,22:10,noche,3,5.0777,Post ML - Crema
2024-11-22,22:10,noche,4,4.3139,Post ML - Crema
2024-11-22,22:10,noche,5,4.8518,Post ML - Crema
2024-11-22,22:10,noche,6,3.942,Post ML - Crema
2024-11-22,22:10,noche,7,4.6254,Post ML - Crema
2024-11-22,22:10,noche,8,4.1683,Post ML - Crema
2024-11-22,22:10,noche,9,5.1211,Post ML - Crema
2024-11-22,22:10,noche,10,4.5281,Post ML - Crema
2024-11-22,22:10,noche,11,4.7867,Post ML - Crema
2024-11-22,22:10,noche,12,3.1747,Post ML - Crema
2024-11-22,22:10,noche,13,4.2555,Post ML - Crema
2024-11-22,22:10,noche,14,4.4232,Post ML - Crema
2024-11-22,22:10,noche,15,4.1955,Post ML - Crema
2024-11-22,22:10,noche,16,4.4638,Post ML - Crema
2024-11-22,22:20,noche,1,4.1097,Post ML - Crema
2024-11-22,22:20,noche,2,4.3254,Post ML - Crema
2024-11-22,22:20,noche,3,4.9142,Post ML - Crema
2024-11-22,22:20,noche,4,3.1151,Post ML - Crema
2024-11-22,22:20,noche,5,4.6065,Post ML - Crema
2024-11-22,22:20,noche,6,4.1264,Post ML - Crema
2024-11-22,22:20,noche,7,3.8256,Post ML - Crema
2024-11-22,22:20,noche,8,4.475,Post ML - Crema
2024-11-22,22:20,noche,9,4.9383,Post ML - Crema
2024-11-22,22:20,noche,10,4.8404,Post ML - Crema
2024-11-22,22:20,noche,11,4.2297,Post ML - Crema
2024-11-22,22:20,noche,12,4.7554,Post ML - Crema
2024-11-22,22:20,noche,13,4.7514,Post ML - Crema
2024-11-22,22:20,noche,14,4.1695,Post ML - Crema
2024-11-22,22:20,noche,15,3.7426,Post ML - Crema
2024-11-22,22:20,noche,16,3.6918,Post ML - Crema
2024-11-22,22:30,noche,1,4.7357,Post ML - Crema
2024-11-22,22:30,noche,2,4.2781,Post ML - Crema
2024-11-22,22:30,noche,3,3.756,Post ML - Crema
2024-11-22,22:30,noche,4,3.4239,Post ML - Crema
2024-11-22,22:30,noche,5,4.7326,Post ML - Crema
2024-11-22,22:30,noche,6,4.0157,Post ML - Crema
2024-11-22,22:30,noche,7,4.4718,Post ML - Crema
2024-11-22,22:30,noche,8,4.9446,Post ML - Crema
2024-11-22,22:30,noche,9,3.6194,Post ML - Crema
2024-11-22,22:30,noche,10,4.2765,Post ML - Crema
2024-11-22,22:30,noche,11,4.2112,Post ML - Crema
2024-11-22,22:30,noche,12,4.4975,Post ML - Crema
2024-11-22,22:30,noche,13,4.9444,Post ML - Crema
2024-11-22,22:30,noche,14,3.5365,Post ML - Crema
2024-11-22,22:30,noche,15,4.3665,Post ML - Crema
2024-11-22,22:30,noche,16,4.4978,Post ML - Crema
2024-11-22,22:40,noche,1,4.2031,Post ML - Crema
2024-11-22,22:40,noche,2,4.2285,Post ML - Crema
2024-11-22,22:40,noche,3,4.5176,Post ML - Crema
2024-11-22,22:40,noche,4,4.4793,Post ML - Crema
2024-11-22,22:40,noche,5,4.6028,Post ML - Crema
2024-11-22,22:40,noche,6,4.5919,Post ML - Crema
2024-11-22,22:40,noche,7,3.7894,Post ML - Crema
2024-11-22,22:40,noche,8,4.8149,Post ML - Crema
2024-11-22,22:40,noche,9,4.9067,Post ML - Crema
2024-11-22,22:40,noche,10,4.3968,Post ML - Crema
2024-11-22,22:40,noche,11,3.523,Post ML - Crema
2024-11-22,22:40,noche,12,4.2403,Post ML - Crema
2024-11-22,22:40,noche,13,4.4011,Post ML - Crema
2024-11-22,22:40,noche,14,3.6307,Post ML - Crema
2024-11-22,22:40,noche,15,3.9071,Post ML - Crema
2024-11-22,22:40,noche,16,3.3174,Post ML - Crema
2024-11-22,22:50,noche,1,4.6158,Post ML - Crema
2024-11-22,22:50,noche,2,4.3863,Post ML - Crema
2024-11-22,22:50,noche,3,3.4442,Post ML - Crema
2024-11-22,22:50,noche,4,4.4828,Post ML - Crema
2024-11-22,22:50,noche,5,4.2706,Post ML - Crema
2024-11-22,22:50,noche,6,4.5685,Post ML - Crema
2024-11-22,22:50,noche,7,4.0964,Post ML - Crema
2024-11-22,22:50,noche,8,3.8832,Post ML - Crema
2024-11-22,22:50,noche,9,3.8992,Post ML - Crema
2024-11-22,22:50,noche,10,4.0202,Post ML - Crema
2024-11-22,22:50,noche,11,4.3098,Post ML - Crema
2024-11-22,22:50,noche,12,4.3769,Post ML - Crema
2024-11-22,22:50,noche,13,4.2008,Post ML - Crema
2024-11-22,22:50,noche,14,3.9983,Post ML - Crema
2024-11-22,22:50,noche,15,3.9114,Post ML - Crema
2024-11-22,22:50,noche,16,5.2117,Post ML - Crema
2024-11-22,23:00,noche,1,3.8992,Post ML - Crema
2024-11-22,23:00,noche,2,4.0099,Post ML - Crema
2024-11-22,23:00,noche,3,6.0128,Post ML - Crema
2024-11-22,23:00,noche,4,4.5189,Post ML - Crema
2024-11-22,23:00,noche,5,3.5824,Post ML - Crema
2024-11-22,23:00,noche,6,4.7382,Post ML - Crema
2024-11-22,23:00,noche,7,3.8268,Post ML - Crema
2024-11-22,23:00,noche,8,4.7727,Post ML - Crema
2024-11-22,23:00,noche,9,4.1903,Post ML - Crema
2024-11-22,23:00,noche,10,4.0713,Post ML - Crema
2024-11-22,23:00,noche,11,5.1368,Post ML - Crema
2024-11-22,23:00,noche,12,4.5945,Post ML - Crema
2024-11-22,23:00,noche,13,4.806,Post ML - Crema
2024-11-22,23:00,noche,14,4.4356,Post ML - Crema
2024-11-22,23:00,noche,15,3.8654,Post ML - Crema
2024-11-22,23:00,noche,16,4.2947,Post ML - Crema
2024-11-22,23:10,noche,1,4.9288,Post ML - Crema
2024-11-22,23:10,noche,2,4.3701,Post ML - Crema
2024-11-22,23:10,noche,3,5.2369,Post ML - Crema
2024-11-22,23:10,noche,4,4.7423,Post ML - Crema
2024-11-22,23:10,noche,5,4.4102,Post ML - Crema
2024-11-22,23:10,noche,6,4.4308,Post ML - Crema
2024-11-22,23:10,noche,7,4.3714,Post ML - Crema
2024-11-22,23:10,noche,8,3.6494,Post ML - Crema
2024-11-22,23:10,noche,9,4.2532,Post ML - Crema
2024-11-22,23:10,noche,10,4.415,Post ML - Crema
2024-11-22,23:10,noche,11,4.0836,Post ML - Crema
2024-11-22,23:10,noche,12,4.4756,Post ML - Crema
2024-11-22,23:10,noche,13,4.3111,Post ML - Crema
2024-11-22,23:10,noche,14,4.6083,Post ML - Crema
2024-11-22,23:10,noche,15,4.4126,Post ML - Crema
2024-11-22,23:10,noche,16,4.0798,Post ML - Crema
2024-11-22,23:20,noche,1,3.589,Post ML - Crema
2024-11-22,23:20,noche,2,5.2312,Post ML - Crema
2024-11-22,23:20,noche,3,4.2262,Post ML - Crema
2024-11-22,23:20,noche,4,4.2579,Post ML - Crema
2024-11-22,23:20,noche,5,4.1219,Post ML - Crema
2024-11-22,23:20,noche,6,4.046,Post ML - Crema
2024-11-22,23:20,noche,7,5.1029,Post ML - Crema
2024-11-22,23:20,noche,8,5.0207,Post ML - Crema
2024-11-22,23:20,noche,9,4.5311,Post ML - Crema
2024-11-22,23:20,noche,10,4.2441,Post ML - Crema
2024-11-22,23:20,noche,11,4.6219,Post ML - Crema
2024-11-22,23:20,noche,12,4.3384,Post ML - Crema
2024-11-22,23:20,noche,13,4.2011,Post ML - Crema
2024-11-22,23:20,noche,14,4.3863,Post ML - Crema
2024-11-22,23:20,noche,15,3.8671,Post ML - Crema
2024-11-22,23:20,noche,16,4.121,Post ML - Crema
2024-11-22,23:30,noche,1,4.4062,Post ML - Crema
2024-11-22,23:30,noche,2,4.6135,Post ML - Crema
2024-11-22,23:30,noche,3,3.978,Post ML - Crema
2024-11-22,23:30,noche,4,4.6693,Post ML - Crema
2024-11-22,23:30,noche,5,3.8287,Post ML - Crema
2024-11-22,23:30,noche,6,4.0023,Post ML - Crema
2024-11-22,23:30,noche,7,4.025,Post ML - Crema
2024-11-22,23:30,noche,8,3.7425,Post ML - Crema
2024-11-22,23:30,noche,9,4.8281,Post ML - Crema
2024-11-22,23:30,noche,10,3.7961,Post ML - Crema
2024-11-22,23:30,noche,11,3.9366,Post ML - Crema
2024-11-22,23:30,noche,12,4.9528,Post ML - Crema
2024-11-22,23:30,noche,13,4.0033,Post ML - Crema
2024-11-22,23:30,noche,14,4.1181,Post ML - Crema
2024-11-22,23:30,noche,15,3.5851,Post ML - Crema
2024-11-22,23:30,noche,16,4.4018,Post ML - Crema
2024-11-25,06:00,mañana,1,4.7403,Post ML - Crema
2024-11-25,06:00,mañana,2,4.6843,Post ML - Crema
2024-11-25,06:00,mañana,3,4.5795,Post ML - Crema
2024-11-25,06:00,mañana,4,4.3383,Post ML - Crema
2024-11-25,06:00,mañana,5,4.0273,Post ML - Crema
2024-11-25,06:00,mañana,6,3.8762,Post ML - Crema
2024-11-25,06:00,mañana,7,4.9708,Post ML - Crema
2024-11-25,06:00,mañana,8,4.6977,Post ML - Crema
2024-11-25,06:00,mañana,9,3.9395,Post ML - Crema
2024-11-25,06:00,mañana,10,4.3207,Post ML - Crema
2024-11-25,06:00,mañana,11,4.1439,Post ML - Crema
2024-11-25,06:00,mañana,12,3.7133,Post ML - Crema
2024-11-25,06:00,mañana,13,4.3924,Post ML - Crema
2024-11-25,06:00,mañana,14,4.0023,Post ML - Crema
2024-11-25,06:00,mañana,15,3.6144,Post ML - Crema
2024-11-25,06:00,mañana,16,3.2837,Post ML - Crema
2024-11-25,06:10,mañana,1,3.4868,Post ML - Crema
2024-11-25,06:10,mañana,2,4.1069,Post ML - Crema
2024-11-25,06:10,mañana,3,4.2558,Post ML - Crema
2024-11-25,06:10,mañana,4,3.8448,Post ML - Crema
2024-11-25,06:10,mañana,5,4.6384,Post ML - Crema
2024-11-25,06:10,mañana,6,4.2659,Post ML - Crema
2024-11-25,06:10,mañana,7,4.6,Post ML - Crema
2024-11-25,06:10,mañana,8,4.2049,Post ML - Crema
2024-11-25,06:10,mañana,9,3.8907,Post ML - Crema
2024-11-25,06:10,mañana,10,4.3593,Post ML - Crema
2024-11-25,06:10,mañana,11,3.6434,Post ML - Crema
2024-11-25,06:10,mañana,12,4.5805,Post ML - Crema
2024-11-25,06:10,mañana,13,3.8127,Post ML - Crema
2024-11-25,06:10,mañana,14,4.6819,Post ML - Crema
2024-11-25,06:10,mañana,15,3.9178,Post ML - Crema
2024-11-25,06:10,mañana,16,4.5128,Post ML - Crema
2024-11-25,06:20,mañana,1,3.7162,Post ML - Crema
2024-11-25,06:20,mañana,2,3.9476,Post ML - Crema
2024-11-25,06:20,mañana,3,4.4981,Post ML - Crema
2024-11-25,06:20,mañana,4,4.9087,Post ML - Crema
2024-11-25,06:20,mañana,5,5.1666,Post ML - Crema
2024-11-25,06:20,mañana,6,4.3215,Post ML - Crema
2024-11-25,06:20,mañana,7,5.2556,Post ML - Crema
2024-11-25,06:20,mañana,8,4.1494,Post ML - Crema
2024-11-25,06:20,mañana,9,4.8714,Post ML - Crema
2024-11-25,06:20,mañana,10,3.8101,Post ML - Crema
2024-11-25,06:20,mañana,11,4.5185,Post ML - Crema
2024-11-25,06:20,mañana,12,3.0823,Post ML - Crema
2024-11-25,06:20,mañana,13,3.7168,Post ML - Crema
2024-11-25,06:20,mañana,14,4.4518,Post ML - Crema
2024-11-25,06:20,mañana,15,3.4367,Post ML - Crema
2024-11-25,06:20,mañana,16,4.2055,Post ML - Crema
2024-11-25,06:30,mañana,1,4.7714,Post ML - Crema
2024-11-25,06:30,mañana,2,4.0393,Post ML - Crema
2024-11-25,06:30,mañana,3,3.7961,Post ML - Crema
2024-11-25,06:30,mañana,4,4.0534,Post ML - Crema
2024-11-25,06:30,mañana,5,3.7978,Post ML - Crema
2024-11-25,06:30,mañana,6,4.2474,Post ML - Crema
2024-11-25,06:30,mañana,7,4.3531,Post ML - Crema
2024-11-25,06:30,mañana,8,4.1409,Post ML - Crema
2024-11-25,06:30,mañana,9,5.1707,Post ML - Crema
2024-11-25,06:30,mañana,10,3.9259,Post ML - Crema
2024-11-25,06:30,mañana,11,5.0235,Post ML - Crema
2024-11-25,06:30,mañana,12,3.7586,Post ML - Crema
2024-11-25,06:30,mañana,13,4.3378,Post ML - Crema
2024-11-25,06:30,mañana,14,4.8169,Post ML - Crema
2024-11-25,06:30,mañana,15,4.6439,Post ML - Crema
2024-11-25,06:30,mañana,16,3.7958,Post ML - Crema
2024-11-25,06:40,mañana,1,4.5886,Post ML - Crema
2024-11-25,06:40,mañana,2,4.519,Post ML - Crema
2024-11-25,06:40,mañana,3,4.0192,Post ML - Crema
2024-11-25,06:40,mañana,4,4.6203,Post ML - Crema
2024-11-25,06:40,mañana,5,5.2685,Post ML - Crema
2024-11-25,06:40,mañana,6,4.5453,Post ML - Crema
2024-11-25,06:40,mañana,7,4.5945,Post ML - Crema
2024-11-25,06:40,mañana,8,4.6495,Post ML - Crema
2024-11-25,06:40,mañana,9,3.5403,Post ML - Crema
2024-11-25,06:40,mañana,10,4.5393,Post ML - Crema
2024-11-25,06:40,mañana,11,3.7713,Post ML - Crema
2024-11-25,06:40,mañana,12,3.9933,Post ML - Crema
2024-11-25,06:40,mañana,13,5.4242,Post ML - Crema
2024-11-25,06:40,mañana,14,4.0849,Post ML - Crema
2024-11-25,06:40,mañana,15,3.7194,Post ML - Crema
2024-11-25,06:40,mañana,16,4.5564,Post ML - Crema
2024-11-25,06:50,mañana,1,3.8072,Post ML - Crema
2024-11-25,06:50,mañana,2,4.0673,Post ML - Crema
2024-11-25,06:50,mañana,3,4.9495,Post ML - Crema
2024-11-25,06:50,mañana,4,4.3222,Post ML - Crema
2024-11-25,06:50,mañana,5,3.488,Post ML - Crema
2024-11-25,06:50,mañana,6,4.5829,Post ML - Crema
2024-11-25,06:50,mañana,7,4.0938,Post ML - Crema
2024-11-25,06:50,mañana,8,5.1007,Post ML - Crema
2024-11-25,06:50,mañana,9,3.9848,Post ML - Crema
2024-11-25,06:50,mañana,10,4.8466,Post ML - Crema
2024-11-25,06:50,mañana,11,5.2234,Post ML - Crema
2024-11-25,06:50,mañana,12,3.8575,Post ML - Crema
2024-11-25,06:50,mañana,13,4.1995,Post ML - Crema
2024-11-25,06:50,mañana,14,4.412,Post ML - Crema
2024-11-25,06:50,mañana,15,3.6615,Post ML - Crema
2024-11-25,06:50,mañana,16,4.1297,Post ML - Crema
2024-11-25,07:00,mañana,1,4.183,Post ML - Crema
2024-11-25,07:00,mañana,2,4.1726,Post ML - Crema
2024-11-25,07:00,mañana,3,4.3254,Post ML - Crema
2024-11-25,07:00,mañana,4,4.3371,Post ML - Crema
2024-11-25,07:00,mañana,5,4.3852,Post ML - Crema
2024-11-25,07:00,mañana,6,3.9886,Post ML - Crema
2024-11-25,07:00,mañana,7,4.0113,Post ML - Crema
2024-11-25,07:00,mañana,8,4.2383,Post ML - Crema
2024-11-25,07:00,mañana,9,4.2767,Post ML - Crema
2024-11-25,07:00,mañana,10,4.0718,Post ML - Crema
2024-11-25,07:00,mañana,11,4.4684,Post ML - Crema
2024-11-25,07:00,mañana,12,3.3563,Post ML - Crema
2024-11-25,07:00,mañana,13,3.9202,Post ML - Crema
2024-11-25,07:00,mañana,14,4.0713,Post ML - Crema
2024-11-25,07:00,mañana,15,3.6621,Post ML - Crema
2024-11-25,07:00,mañana,16,4.7869,Post ML - Crema
2024-11-25,07:10,mañana,1,4.3098,Post ML - Crema
2024-11-25,07:10,mañana,2,4.3919,Post ML - Crema
2024-11-25,07:10,mañana,3,4.0487,Post ML - Crema
2024-11-25,07:10,mañana,4,4.2918,Post ML - Crema
2024-11-25,07:10,mañana,5,3.6681,Post ML - Crema
2024-11-25,07:10,mañana,6,4.2117,Post ML - Crema
2024-11-25,07:10,mañana,7,3.8128,Post ML - Crema
2024-11-25,07:10,mañana,8,4.1558,Post ML - Crema
2024-11-25,07:10,mañana,9,2.9688,Post ML - Crema
2024-11-25,07:10,mañana,10,3.7134,Post ML - Crema
2024-11-25,07:10,mañana,11,5.0612,Post ML - Crema
2024-11-25,07:10,mañana,12,4.7318,Post ML - Crema
2024-11-25,07:10,mañana,13,4.9859,Post ML - Crema
